Name,Agent,Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Position,Precision,Observing Authority
Wellington Kelburn Aws,25354,E1427P,-41.285,174.768,125,G,Metservice
Station,Date,Time,Amount (mm),SofG,Deficit (mm),Runoff (mm),Period (Hrs),Freq
25354,20090519,0900,4.2,-,0.0,2.9,24,D
25354,20090520,0900,1.8,-,0.0,0.5,24,D
25354,20090521,0900,1.2,-,0.1,0.0,24,D
25354,20090522,0900,2.8,-,0.0,1.4,24,D
25354,20090523,0900,4.4,-,0.0,3.1,24,D
25354,20090524,0900,16.2,-,0.0,14.9,24,D
25354,20090525,0900,22.8,-,0.0,21.5,24,D
25354,20090526,0900,10.2,-,0.0,8.9,24,D
25354,20090527,0900,2.0,-,0.0,0.7,24,D
25354,20090528,0900,0.4,-,0.9,0.0,24,D
25354,20090529,0900,0.0,-,2.2,0.0,24,D
25354,20090530,0900,0.0,-,3.5,0.0,24,D
25354,20090531,0900,6.6,-,0.0,1.8,24,D
25354,20090601,0900,6.6,-,0.0,5.3,24,D
25354,20090602,0900,0.0,-,0.7,0.0,24,D
25354,20090603,0900,0.0,-,1.5,0.0,24,D
25354,20090604,0900,0.2,-,2.0,0.0,24,D
25354,20090605,0900,0.0,-,2.8,0.0,24,D
25354,20090606,0900,0.0,-,3.5,0.0,24,D
25354,20090607,0900,1.4,-,2.9,0.0,24,D
25354,20090608,0900,0.2,-,3.4,0.0,24,D
25354,20090609,0900,0.0,-,4.1,0.0,24,D
25354,20090610,0900,6.6,-,0.0,1.7,24,D
25354,20090611,0900,3.6,-,0.0,2.9,24,D
25354,20090612,0900,2.8,-,0.0,2.1,24,D
25354,20090613,0900,7.0,-,0.0,6.3,24,D
25354,20090614,0900,1.0,-,0.0,0.3,24,D
25354,20090615,0900,0.2,-,0.5,0.0,24,D
25354,20090616,0900,1.4,-,0.0,0.1,24,D
25354,20090617,0900,9.8,-,0.0,9.1,24,D
25354,20090618,0900,0.2,-,0.5,0.0,24,D
25354,20090619,0900,0.2,-,1.1,0.0,24,D
25354,20090620,0900,1.2,-,0.6,0.0,24,D
25354,20090621,0900,3.2,-,0.0,1.8,24,D
25354,20090622,0900,9.6,-,0.0,8.9,24,D
25354,20090623,0900,2.2,-,0.0,1.5,24,D
25354,20090624,0900,0.0,-,0.7,0.0,24,D
25354,20090625,0900,0.0,-,1.5,0.0,24,D
25354,20090626,0900,6.6,-,0.0,4.4,24,D
25354,20090627,0900,0.8,-,0.0,0.1,24,D
25354,20090628,0900,0.2,-,0.5,0.0,24,D
25354,20090629,0900,11.2,-,0.0,9.9,24,D
25354,20090630,0900,4.0,-,0.0,3.3,24,D
25354,20090701,0900,1.4,-,0.0,0.7,24,D
25354,20090702,0900,0.0,-,0.8,0.0,24,D
25354,20090703,0900,11.0,-,0.0,9.5,24,D
25354,20090704,0900,0.2,-,0.6,0.0,24,D
25354,20090705,0900,4.4,-,0.0,3.1,24,D
25354,20090706,0900,0.2,-,0.6,0.0,24,D
25354,20090707,0900,0.0,-,1.3,0.0,24,D
25354,20090708,0900,0.4,-,1.7,0.0,24,D
25354,20090709,0900,0.8,-,1.7,0.0,24,D
25354,20090710,0900,0.8,-,1.6,0.0,24,D
25354,20090711,0900,0.0,-,2.4,0.0,24,D
25354,20090712,0900,0.2,-,3.0,0.0,24,D
25354,20090713,0900,8.0,-,0.0,4.3,24,D
25354,20090714,0900,0.2,-,0.6,0.0,24,D
25354,20090715,0900,12.0,-,0.0,10.7,24,D
25354,20090716,0900,1.2,-,0.0,0.4,24,D
25354,20090717,0900,0.4,-,0.4,0.0,24,D
25354,20090718,0900,3.0,-,0.0,1.9,24,D
25354,20090719,0900,0.0,-,0.8,0.0,24,D
25354,20090720,0900,0.0,-,1.5,0.0,24,D
25354,20090721,0900,0.0,-,2.3,0.0,24,D
25354,20090722,0900,3.6,-,0.0,0.5,24,D
25354,20090723,0900,0.0,-,0.8,0.0,24,D
25354,20090724,0900,25.8,-,0.0,24.3,24,D
25354,20090725,0900,3.2,-,0.0,2.4,24,D
25354,20090726,0900,0.0,-,0.8,0.0,24,D
25354,20090727,0900,0.4,-,1.1,0.0,24,D
25354,20090728,0900,0.8,-,1.1,0.0,24,D
25354,20090729,0900,0.0,-,1.9,0.0,24,D
25354,20090730,0900,0.0,-,2.6,0.0,24,D
25354,20090731,0900,0.0,-,3.4,0.0,24,D
25354,20090801,0900,0.2,-,4.0,0.0,24,D
25354,20090802,0900,0.4,-,5.1,0.0,24,D
25354,20090803,0900,0.0,-,6.7,0.0,24,D
25354,20090804,0900,0.2,-,8.0,0.0,24,D
25354,20090805,0900,7.6,-,2.0,0.0,24,D
25354,20090806,0900,0.2,-,3.3,0.0,24,D
25354,20090807,0900,0.0,-,4.9,0.0,24,D
25354,20090808,0900,0.2,-,6.3,0.0,24,D
25354,20090809,0900,0.0,-,7.8,0.0,24,D
25354,20090810,0900,0.5,-,8.9,0.0,24,D
25354,20090811,0900,0.0,-,10.4,0.0,24,D
25354,20090812,0900,0.0,-,12.0,0.0,24,D
25354,20090813,0900,0.0,-,13.5,0.0,24,D
25354,20090814,0900,0.0,-,15.1,0.0,24,D
25354,20090815,0900,0.6,-,16.0,0.0,24,D
25354,20090816,0900,3.6,-,14.0,0.0,24,D
25354,20090817,0900,14.0,-,1.5,0.0,24,D
25354,20090818,0900,0.0,-,3.1,0.0,24,D
25354,20090819,0900,15.6,-,0.0,10.9,24,D
25354,20090820,0900,0.0,-,1.6,0.0,24,D
25354,20090821,0900,0.0,-,3.1,0.0,24,D
25354,20090822,0900,0.2,-,4.5,0.0,24,D
25354,20090823,0900,0.0,-,6.0,0.0,24,D
25354,20090824,0900,0.6,-,7.0,0.0,24,D
25354,20090825,0900,0.0,-,8.5,0.0,24,D
25354,20090826,0900,35.8,-,0.0,25.7,24,D
25354,20090827,0900,3.2,-,0.0,1.6,24,D
25354,20090828,0900,0.2,-,1.4,0.0,24,D
25354,20090829,0900,0.0,-,2.9,0.0,24,D
25354,20090830,0900,0.0,-,4.5,0.0,24,D
25354,20090831,0900,53.2,-,0.0,47.2,24,D
25354,20090901,0900,1.6,-,0.0,0.0,24,D
25354,20090902,0900,0.0,-,2.1,0.0,24,D
25354,20090903,0900,0.0,-,4.2,0.0,24,D
25354,20090904,0900,0.2,-,6.1,0.0,24,D
25354,20090905,0900,0.2,-,8.0,0.0,24,D
25354,20090906,0900,0.0,-,10.2,0.0,24,D
25354,20090907,0900,0.0,-,12.3,0.0,24,D
25354,20090908,0900,0.0,-,14.4,0.0,24,D
25354,20090909,0900,0.0,-,16.5,0.0,24,D
25354,20090910,0900,0.0,-,18.6,0.0,24,D
25354,20090911,0900,0.0,-,20.7,0.0,24,D
25354,20090912,0900,11.2,-,11.6,0.0,24,D
25354,20090913,0900,7.4,-,6.3,0.0,24,D
25354,20090914,0900,0.2,-,8.2,0.0,24,D
25354,20090915,0900,0.0,-,10.3,0.0,24,D
25354,20090916,0900,0.0,-,12.5,0.0,24,D
25354,20090917,0900,0.0,-,14.6,0.0,24,D
25354,20090918,0900,0.0,-,16.7,0.0,24,D
25354,20090919,0900,9.6,-,9.2,0.0,24,D
25354,20090920,0900,0.0,-,11.3,0.0,24,D
25354,20090921,0900,0.0,-,13.4,0.0,24,D
25354,20090922,0900,5.8,-,9.7,0.0,24,D
25354,20090923,0900,0.0,-,11.8,0.0,24,D
25354,20090924,0900,1.6,-,12.3,0.0,24,D
25354,20090925,0900,13.0,-,1.4,0.0,24,D
25354,20090926,0900,1.0,-,2.6,0.0,24,D
25354,20090927,0800,0.2,-,4.5,0.0,24,D
25354,20090928,0800,12.6,-,0.0,6.0,24,D
25354,20090929,0800,10.6,-,0.0,8.5,24,D
25354,20090930,0800,6.2,-,0.0,4.1,24,D
25354,20091001,0800,10.0,-,0.0,7.9,24,D
25354,20091002,0800,0.0,-,3.0,0.0,24,D
25354,20091003,0800,0.0,-,5.9,0.0,24,D
25354,20091004,0800,0.0,-,8.9,0.0,24,D
25354,20091005,0800,1.6,-,10.2,0.0,24,D
25354,20091006,0800,0.8,-,12.4,0.0,24,D
25354,20091007,0800,2.0,-,13.3,0.0,24,D
25354,20091008,0800,0.0,-,16.3,0.0,24,D
25354,20091009,0800,54.8,-,0.0,35.6,24,D
25354,20091010,0800,28.8,-,0.0,25.8,24,D
25354,20091011,0800,3.2,-,0.0,0.2,24,D
25354,20091012,0800,0.0,-,3.0,0.0,24,D
25354,20091013,0800,0.0,-,5.9,0.0,24,D
25354,20091014,0800,0.0,-,8.9,0.0,24,D
25354,20091015,0800,9.4,-,2.4,0.0,24,D
25354,20091016,0800,35.8,-,0.0,30.4,24,D
25354,20091017,0800,2.6,-,0.4,0.0,24,D
25354,20091018,0800,29.2,-,0.0,25.9,24,D
25354,20091019,0800,2.4,-,0.6,0.0,24,D
25354,20091020,0800,4.0,-,0.0,0.5,24,D
25354,20091021,0800,1.4,-,1.6,0.0,24,D
25354,20091022,0800,0.0,-,4.5,0.0,24,D
25354,20091023,0800,5.0,-,2.5,0.0,24,D
25354,20091024,0800,0.2,-,5.2,0.0,24,D
25354,20091025,0800,0.0,-,8.2,0.0,24,D
25354,20091026,0800,0.0,-,11.1,0.0,24,D
25354,20091027,0800,10.2,-,3.9,0.0,24,D
25354,20091028,0800,0.0,-,6.8,0.0,24,D
25354,20091029,0800,13.4,-,0.0,3.6,24,D
25354,20091030,0800,0.4,-,2.6,0.0,24,D
25354,20091031,0800,0.8,-,4.7,0.0,24,D
25354,20091101,0800,0.0,-,7.7,0.0,24,D
25354,20091102,0800,0.0,-,11.5,0.0,24,D
25354,20091103,0800,0.0,-,15.4,0.0,24,D
25354,20091104,0800,0.0,-,19.3,0.0,24,D
25354,20091105,0800,0.2,-,23.0,0.0,24,D
25354,20091106,0800,0.0,-,26.9,0.0,24,D
25354,20091107,0800,0.0,-,30.8,0.0,24,D
25354,20091108,0800,0.0,-,34.7,0.0,24,D
25354,20091109,0800,0.0,-,38.6,0.0,24,D
25354,20091110,0800,1.2,-,41.3,0.0,24,D
25354,20091111,0800,0.0,-,45.2,0.0,24,D
25354,20091112,0800,3.2,-,45.9,0.0,24,D
25354,20091113,0800,0.0,-,49.8,0.0,24,D
25354,20091114,0800,0.0,-,53.7,0.0,24,D
25354,20091115,0800,0.0,-,57.6,0.0,24,D
25354,20091116,0800,0.0,-,61.5,0.0,24,D
25354,20091117,0800,0.0,-,65.3,0.0,24,D
25354,20091118,0800,29.4,-,39.8,0.0,24,D
25354,20091119,0800,3.4,-,40.3,0.0,24,D
25354,20091120,0800,0.0,-,44.2,0.0,24,D
25354,20091121,0800,1.0,-,47.1,0.0,24,D
25354,20091122,0800,0.8,-,50.2,0.0,24,D
25354,20091123,0800,0.2,-,53.9,0.0,24,D
25354,20091124,0800,2.2,-,55.6,0.0,24,D
25354,20091125,0800,0.0,-,59.5,0.0,24,D
25354,20091126,0800,0.0,-,63.4,0.0,24,D
25354,20091127,0800,0.0,-,67.3,0.0,24,D
25354,20091128,0800,0.2,-,71.0,0.0,24,D
25354,20091129,0800,10.0,-,64.9,0.0,24,D
25354,20091130,0800,3.0,-,65.8,0.0,24,D
25354,20091201,0800,16.6,-,53.1,0.0,24,D
25354,20091202,0800,18.8,-,38.7,0.0,24,D
25354,20091203,0800,3.4,-,39.7,0.0,24,D
25354,20091204,0800,0.0,-,44.1,0.0,24,D
25354,20091205,0800,0.0,-,48.5,0.0,24,D
25354,20091206,0800,0.0,-,52.9,0.0,24,D
25354,20091207,0800,1.0,-,56.3,0.0,24,D
25354,20091208,0800,0.0,-,60.7,0.0,24,D
25354,20091209,0800,0.0,-,65.1,0.0,24,D
25354,20091210,0800,0.0,-,69.6,0.0,24,D
25354,20091211,0800,7.2,-,66.8,0.0,24,D
25354,20091212,0800,3.8,-,67.4,0.0,24,D
25354,20091213,0800,0.0,-,71.8,0.0,24,D
25354,20091214,0800,0.0,-,76.2,0.0,24,D
25354,20091215,0800,0.4,-,80.1,0.0,24,D
25354,20091216,0800,0.0,-,84.2,0.0,24,D
25354,20091217,0800,0.0,-,88.1,0.0,24,D
25354,20091218,0800,0.0,-,91.7,0.0,24,D
25354,20091219,0800,0.0,-,95.1,0.0,24,D
25354,20091220,0800,0.2,-,98.2,0.0,24,D
25354,20091221,0800,1.6,-,99.6,0.0,24,D
25354,20091222,0800,0.0,-,102.6,0.0,24,D
25354,20091223,0800,0.0,-,105.4,0.0,24,D
25354,20091224,0800,0.0,-,108.0,0.0,24,D
25354,20091225,0800,0.0,-,110.5,0.0,24,D
25354,20091226,0800,0.0,-,112.8,0.0,24,D
25354,20091227,0800,1.6,-,113.4,0.0,24,D
25354,20091228,0800,2.8,-,112.7,0.0,24,D
25354,20091229,0800,6.0,-,108.9,0.0,24,D
25354,20091230,0800,0.2,-,111.1,0.0,24,D
25354,20091231,0800,5.8,-,107.6,0.0,24,D
25354,20100101,0800,0.0,-,110.1,0.0,24,D
25354,20100102,0800,0.0,-,112.2,0.0,24,D
25354,20100103,0800,0.2,-,114.1,0.0,24,D
25354,20100104,0800,8.6,-,107.4,0.0,24,D
25354,20100105,0800,0.0,-,109.7,0.0,24,D
25354,20100106,0800,0.0,-,111.8,0.0,24,D
25354,20100107,0800,0.0,-,113.9,0.0,24,D
25354,20100108,0800,0.0,-,115.8,0.0,24,D
25354,20100109,0800,0.0,-,117.7,0.0,24,D
25354,20100110,0800,0.0,-,119.4,0.0,24,D
25354,20100111,0800,15.8,-,105.3,0.0,24,D
25354,20100112,0800,3.2,-,104.5,0.0,24,D
25354,20100113,0800,1.4,-,105.5,0.0,24,D
25354,20100114,0800,0.2,-,107.7,0.0,24,D
25354,20100115,0800,0.8,-,109.2,0.0,24,D
25354,20100116,0800,68.6,-,42.8,0.0,24,D
25354,20100117,0800,27.6,-,19.2,0.0,24,D
25354,20100118,0800,2.6,-,20.6,0.0,24,D
25354,20100119,0800,0.0,-,24.6,0.0,24,D
25354,20100120,0800,0.0,-,28.7,0.0,24,D
25354,20100121,0800,0.6,-,32.1,0.0,24,D
25354,20100122,0800,0.2,-,35.9,0.0,24,D
25354,20100123,0800,3.8,-,36.2,0.0,24,D
25354,20100124,0800,22.2,-,18.0,0.0,24,D
25354,20100125,0800,1.8,-,20.2,0.0,24,D
25354,20100126,0800,0.0,-,24.3,0.0,24,D
25354,20100127,0800,0.0,-,28.3,0.0,24,D
25354,20100128,0800,0.0,-,32.3,0.0,24,D
25354,20100129,0800,0.0,-,36.3,0.0,24,D
25354,20100130,0800,0.0,-,40.4,0.0,24,D
25354,20100131,0800,0.8,-,43.6,0.0,24,D
25354,20100201,0800,6.8,-,40.8,0.0,24,D
25354,20100202,0800,0.6,-,44.1,0.0,24,D
25354,20100203,0800,0.0,-,48.0,0.0,24,D
25354,20100204,0800,0.0,-,51.9,0.0,24,D
25354,20100205,0800,0.0,-,55.8,0.0,24,D
25354,20100206,0800,0.0,-,59.7,0.0,24,D
25354,20100207,0800,0.0,-,63.5,0.0,24,D
25354,20100208,0800,0.0,-,67.4,0.0,24,D
25354,20100209,0800,0.0,-,71.3,0.0,24,D
25354,20100210,0800,0.0,-,75.2,0.0,24,D
25354,20100211,0800,4.8,-,74.3,0.0,24,D
25354,20100212,0800,0.6,-,77.6,0.0,24,D
25354,20100213,0800,2.4,-,78.9,0.0,24,D
25354,20100214,0800,0.0,-,82.6,0.0,24,D
25354,20100215,0800,0.0,-,86.1,0.0,24,D
25354,20100216,0800,0.0,-,89.4,0.0,24,D
25354,20100217,0800,0.0,-,92.5,0.0,24,D
25354,20100218,0800,1.0,-,94.5,0.0,24,D
25354,20100219,0800,11.4,-,86.0,0.0,24,D
25354,20100220,0800,0.0,-,89.3,0.0,24,D
25354,20100221,0800,0.0,-,92.5,0.0,24,D
25354,20100222,0800,0.0,-,95.4,0.0,24,D
25354,20100223,0800,0.0,-,98.3,0.0,24,D
25354,20100224,0800,0.0,-,100.9,0.0,24,D
25354,20100225,0800,9.8,-,93.7,0.0,24,D
25354,20100226,0800,2.6,-,94.0,0.0,24,D
25354,20100227,0800,0.0,-,96.9,0.0,24,D
25354,20100228,0800,0.0,-,99.7,0.0,24,D
25354,20100301,0800,0.0,-,102.3,0.0,24,D
25354,20100302,0800,0.4,-,104.3,0.0,24,D
25354,20100303,0800,0.0,-,106.5,0.0,24,D
25354,20100304,0800,0.0,-,108.7,0.0,24,D
25354,20100305,0800,0.0,-,110.7,0.0,24,D
25354,20100306,0800,3.0,-,109.7,0.0,24,D
25354,20100307,0800,0.2,-,111.4,0.0,24,D
25354,20100308,0800,0.0,-,113.4,0.0,24,D
25354,20100309,0800,0.0,-,115.2,0.0,24,D
25354,20100310,0800,0.0,-,116.9,0.0,24,D
25354,20100311,0800,0.0,-,118.5,0.0,24,D
25354,20100312,0800,12.8,-,107.3,0.0,24,D
25354,20100313,0800,10.6,-,98.8,0.0,24,D
25354,20100314,0800,0.0,-,101.3,0.0,24,D
25354,20100315,0800,0.0,-,103.7,0.0,24,D
25354,20100316,0800,0.2,-,105.8,0.0,24,D
25354,20100317,0800,12.4,-,95.6,0.0,24,D
25354,20100318,0800,0.2,-,98.1,0.0,24,D
25354,20100319,0800,0.0,-,100.7,0.0,24,D
25354,20100320,0800,0.0,-,103.1,0.0,24,D
25354,20100321,0800,0.0,-,105.4,0.0,24,D
25354,20100322,0800,0.0,-,107.6,0.0,24,D
25354,20100323,0800,0.6,-,109.1,0.0,24,D
25354,20100324,0800,0.8,-,110.3,0.0,24,D
25354,20100325,0800,8.8,-,103.5,0.0,24,D
25354,20100326,0800,0.0,-,105.8,0.0,24,D
25354,20100327,0800,0.0,-,108.0,0.0,24,D
25354,20100328,0800,0.4,-,109.6,0.0,24,D
25354,20100329,0800,0.0,-,111.6,0.0,24,D
25354,20100330,0800,0.0,-,113.5,0.0,24,D
25354,20100331,0800,0.0,-,115.3,0.0,24,D
25354,20100401,0800,0.0,-,117.0,0.0,24,D
25354,20100402,0800,0.0,-,118.0,0.0,24,D
25354,20100403,0800,0.0,-,118.9,0.0,24,D
25354,20100404,0900,0.0,-,119.8,0.0,24,D
25354,20100405,0900,2.6,-,118.1,0.0,24,D
25354,20100406,0900,3.0,-,116.0,0.0,24,D
25354,20100407,0900,0.0,-,117.0,0.0,24,D
25354,20100408,0900,0.0,-,117.9,0.0,24,D
25354,20100409,0900,0.0,-,118.9,0.0,24,D
25354,20100410,0900,0.0,-,119.8,0.0,24,D
25354,20100411,0900,0.2,-,120.4,0.0,24,D
25354,20100412,0900,0.0,-,121.3,0.0,24,D
25354,20100413,0900,0.0,-,122.1,0.0,24,D
25354,20100414,0900,5.8,-,117.1,0.0,24,D
25354,20100415,0900,0.0,-,118.1,0.0,24,D
25354,20100416,0900,5.6,-,113.4,0.0,24,D
25354,20100417,0900,0.0,-,114.4,0.0,24,D
25354,20100418,0900,0.0,-,115.5,0.0,24,D
25354,20100419,0900,0.2,-,116.3,0.0,24,D
25354,20100420,0900,0.0,-,117.2,0.0,24,D
25354,20100421,0900,0.0,-,118.2,0.0,24,D
25354,20100422,0900,0.2,-,118.9,0.0,24,D
25354,20100423,0900,0.0,-,119.8,0.0,24,D
25354,20100424,0900,0.0,-,120.7,0.0,24,D
25354,20100425,0900,0.2,-,121.3,0.0,24,D
25354,20100426,0900,0.0,-,122.2,0.0,24,D
25354,20100427,0900,0.0,-,123.0,0.0,24,D
25354,20100428,0900,20.6,-,103.1,0.0,24,D
25354,20100429,0900,0.0,-,104.5,0.0,24,D
25354,20100430,0900,0.2,-,105.6,0.0,24,D
25354,20100501,0900,0.0,-,106.9,0.0,24,D
25354,20100502,0900,6.0,-,101.4,0.0,24,D
25354,20100503,0900,0.0,-,102.0,0.0,24,D
25354,20100504,0900,0.0,-,102.5,0.0,24,D
25354,20100505,0900,0.0,-,103.1,0.0,24,D
25354,20100506,0900,0.0,-,103.7,0.0,24,D
25354,20100507,0900,0.0,-,104.2,0.0,24,D
25354,20100508,0900,0.0,-,104.8,0.0,24,D
25354,20100509,0900,0.6,-,104.7,0.0,24,D
25354,20100510,0900,0.4,-,104.8,0.0,24,D
25354,20100511,0900,0.4,-,105.0,0.0,24,D
25354,20100512,0900,0.2,-,105.3,0.0,24,D
25354,20100513,0900,6.4,-,99.4,0.0,24,D
25354,20100514,0900,4.4,-,95.6,0.0,24,D
25354,20100515,0900,8.8,-,87.5,0.0,24,D
25354,20100516,0900,3.2,-,85.0,0.0,24,D
25354,20100517,0900,15.2,-,70.6,0.0,24,D
25354,20100518,0900,0.4,-,71.1,0.0,24,D
25354,20100519,0900,1.6,-,70.4,0.0,24,D
25354,20100520,0900,16.4,-,54.9,0.0,24,D
25354,20100521,0900,0.4,-,55.4,0.0,24,D
25354,20100522,0900,5.6,-,50.6,0.0,24,D
25354,20100523,0900,0.0,-,51.5,0.0,24,D
25354,20100524,0900,1.4,-,51.0,0.0,24,D
25354,20100525,0900,26.0,-,25.9,0.0,24,D
25354,20100526,0900,42.6,-,0.0,15.8,24,D
25354,20100527,0900,2.8,-,0.0,1.9,24,D
25354,20100528,0900,17.0,-,0.0,16.1,24,D
25354,20100529,0900,24.0,-,0.0,23.1,24,D
25354,20100530,0900,24.6,-,0.0,23.7,24,D
25354,20100531,0900,0.0,-,0.9,0.0,24,D
25354,20100601,0900,0.2,-,1.6,0.0,24,D
25354,20100602,0900,19.0,-,0.0,16.9,24,D
25354,20100603,0900,4.2,-,0.0,3.7,24,D
25354,20100604,0900,0.2,-,0.3,0.0,24,D
25354,20100605,0900,0.2,-,0.7,0.0,24,D
25354,20100606,0900,10.0,-,0.0,8.8,24,D
25354,20100607,0900,31.6,-,0.0,31.1,24,D
25354,20100608,0900,8.6,-,0.0,8.1,24,D
25354,20100609,0900,22.8,-,0.0,22.3,24,D
25354,20100610,0900,0.0,-,0.5,0.0,24,D
25354,20100611,0900,2.4,-,0.0,1.3,24,D
25354,20100612,0900,0.2,-,0.3,0.0,24,D
25354,20100613,0900,0.0,-,0.9,0.0,24,D
25354,20100614,0900,4.4,-,0.0,3.0,24,D
25354,20100615,0900,8.4,-,0.0,7.9,24,D
25354,20100616,0900,4.4,-,0.0,3.9,24,D
25354,20100617,0900,0.6,-,0.0,0.1,24,D
25354,20100618,0900,0.0,-,0.5,0.0,24,D
25354,20100619,0900,1.8,-,0.0,0.7,24,D
25354,20100620,0900,3.4,-,0.0,2.9,24,D
25354,20100621,0900,14.0,-,0.0,13.5,24,D
25354,20100622,0900,0.8,-,0.0,0.3,24,D
25354,20100623,0900,0.0,-,0.5,0.0,24,D
25354,20100624,0900,9.0,-,0.0,7.9,24,D
25354,20100625,0900,3.0,-,0.0,2.5,24,D
25354,20100626,0900,0.4,-,0.1,0.0,24,D
25354,20100627,0900,24.4,-,0.0,23.7,24,D
25354,20100628,0900,6.8,-,0.0,6.3,24,D
25354,20100629,0900,14.8,-,0.0,14.3,24,D
25354,20100630,0900,3.2,-,0.0,2.7,24,D
25354,20100701,0900,0.2,-,0.3,0.0,24,D
25354,20100702,0900,0.2,-,0.8,0.0,24,D
25354,20100703,0900,0.2,-,1.2,0.0,24,D
25354,20100704,0900,0.2,-,1.6,0.0,24,D
25354,20100705,0900,0.0,-,2.2,0.0,24,D
25354,20100706,0900,0.8,-,2.0,0.0,24,D
25354,20100707,0900,16.2,-,0.0,13.6,24,D
25354,20100708,0900,3.2,-,0.0,2.6,24,D
25354,20100709,0900,2.6,-,0.0,2.0,24,D
25354,20100710,0900,15.2,-,0.0,14.6,24,D
25354,20100711,0900,0.2,-,0.4,0.0,24,D
25354,20100712,0900,0.0,-,1.0,0.0,24,D
25354,20100713,0900,0.0,-,1.6,0.0,24,D
25354,20100714,0900,0.2,-,2.1,0.0,24,D
25354,20100715,0900,0.0,-,2.7,0.0,24,D
25354,20100716,0900,0.0,-,3.3,0.0,24,D
25354,20100717,0900,5.6,-,0.0,1.7,24,D
25354,20100718,0900,14.0,-,0.0,13.4,24,D
25354,20100719,0900,0.0,-,0.6,0.0,24,D
25354,20100720,0900,0.0,-,1.2,0.0,24,D
25354,20100721,0900,15.2,-,0.0,13.4,24,D
25354,20100722,0900,9.6,-,0.0,9.0,24,D
25354,20100723,0900,12.0,-,0.0,11.4,24,D
25354,20100724,0900,15.6,-,0.0,15.0,24,D
25354,20100725,0900,0.0,-,0.6,0.0,24,D
25354,20100726,0900,0.0,-,1.2,0.0,24,D
25354,20100727,0900,0.0,-,1.8,0.0,24,D
25354,20100728,0900,7.0,-,0.0,4.5,24,D
25354,20100729,0900,0.0,-,0.6,0.0,24,D
25354,20100730,0900,1.0,-,0.2,0.0,24,D
25354,20100731,0900,0.4,-,0.4,0.0,24,D
25354,20100801,0900,0.2,-,0.8,0.0,24,D
25354,20100802,0900,22.6,-,0.0,20.6,24,D
25354,20100803,0900,0.0,-,1.1,0.0,24,D
25354,20100804,0900,11.0,-,0.0,8.7,24,D
25354,20100805,0900,23.4,-,0.0,22.3,24,D
25354,20100806,0900,0.0,-,1.1,0.0,24,D
25354,20100807,0900,8.2,-,0.0,5.9,24,D
25354,20100808,0900,14.2,-,0.0,13.1,24,D
25354,20100809,0900,4.6,-,0.0,3.5,24,D
25354,20100810,0900,0.6,-,0.5,0.0,24,D
25354,20100811,0900,0.0,-,1.7,0.0,24,D
25354,20100812,0900,0.2,-,2.6,0.0,24,D
25354,20100813,0900,0.8,-,3.0,0.0,24,D
25354,20100814,0900,36.2,-,0.0,32.1,24,D
25354,20100815,0900,1.0,-,0.1,0.0,24,D
25354,20100816,0900,1.2,-,0.1,0.0,24,D
25354,20100817,0900,3.8,-,0.0,2.6,24,D
25354,20100818,0900,1.6,-,0.0,0.5,24,D
25354,20100819,0900,6.0,-,0.0,4.9,24,D
25354,20100820,0900,0.6,-,0.5,0.0,24,D
25354,20100821,0900,0.0,-,1.7,0.0,24,D
25354,20100822,0900,0.0,-,2.8,0.0,24,D
25354,20100823,0900,0.5,-,3.5,0.0,24,D
25354,20100824,0900,3.4,-,1.2,0.0,24,D
25354,20100825,0900,0.6,-,1.8,0.0,24,D
25354,20100826,0900,1.4,-,1.5,0.0,24,D
25354,20100827,0900,0.8,-,1.8,0.0,24,D
25354,20100828,0900,0.0,-,3.0,0.0,24,D
25354,20100829,0900,34.0,-,0.0,29.9,24,D
25354,20100830,0900,16.4,-,0.0,15.3,24,D
25354,20100831,0900,12.0,-,0.0,10.9,24,D
25354,20100901,0900,0.2,-,0.9,0.0,24,D
25354,20100902,0900,0.0,-,3.5,0.0,24,D
25354,20100903,0900,12.4,-,0.0,6.4,24,D
25354,20100904,0900,11.6,-,0.0,9.1,24,D
25354,20100905,0900,0.0,-,2.5,0.0,24,D
25354,20100906,0900,7.2,-,0.0,2.1,24,D
25354,20100907,0900,0.2,-,2.3,0.0,24,D
25354,20100908,0900,0.0,-,4.9,0.0,24,D
25354,20100909,0900,0.2,-,7.2,0.0,24,D
25354,20100910,0900,23.0,-,0.0,13.3,24,D
25354,20100911,0900,0.0,-,2.5,0.0,24,D
25354,20100912,0900,4.0,-,1.1,0.0,24,D
25354,20100913,0900,24.8,-,0.0,21.2,24,D
25354,20100914,0900,2.4,-,0.1,0.0,24,D
25354,20100915,0900,3.2,-,0.0,0.5,24,D
25354,20100916,0900,0.6,-,1.9,0.0,24,D
25354,20100917,0900,6.4,-,0.0,1.9,24,D
25354,20100918,0900,7.8,-,0.0,5.3,24,D
25354,20100919,0900,3.6,-,0.0,1.1,24,D
25354,20100920,0900,0.0,-,2.5,0.0,24,D
25354,20100921,0900,0.0,-,5.1,0.0,24,D
25354,20100922,0900,17.0,-,0.0,9.4,24,D
25354,20100923,0900,0.0,-,2.5,0.0,24,D
25354,20100924,0900,0.0,-,5.1,0.0,24,D
